"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2274235-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274235-5";"2021-04-28";"2021-04-28T09:10:28";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado, com a inclusão dos seguintes convidados: Edvandir Felix de Paiva, Presidente da Associação Nacional dos Delegados da Polícia Federal - ANDF;  Manoel Victor Sereni Murrieta e Tavares, Presidente da Confederação Nacional dos Membros do Ministério Público - CONAMP; Nilson Leitão, Ex-Deputado Federal pelo Estado do Mato Grosso do Sul; Evandro Fucitallo, do Sindicato dos Guardas Civis Metropolitanos de São Paulo; Carlos Celso dos Santos Júnior, Superintendente da Guarda Municipal de Curitiba e Representantes das seguintes entidades: Associação Brasileira dos Atacadistas Distribuidores do Brasil - ABAD; Associação Brasileira dos Supermercados - ABRAS; Federação Nacional dos Contadores  - FENACON; Confederação Nacional da Agricultura - CNA; Confederação Nacional dos Transportes - CNT; Confederação Nacional dos Transportadores Autônomos - CNTA; Federação Nacional das Escolas Particulares - FENEP; Confederação das Santas Casas e Hospitais Filantrópicos - CMB; Federação Nacional das Distribuidoras de Veículos Automotores - FENABRAVE; Associação dos Diplomatas Brasileiros - ADB e Confederação Nacional das Carreiras e Atividades Típicas de Estado - CONACATE.";"";"";"";"Apresentação do Requerimento n. 26/2021, pelo Deputado Darci de Matos (PSD/SC), que ""Requer a realização de Audiência Pública para discutir a PEC nº 32, de 2020"".";"0";""
"2274319-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274319-5";"2021-04-28";"2021-04-28T09:10:28";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 27/2021, pela Deputada Maria do Rosário (PT/RS) e outros, que ""Requer a realização de Audiência Pública para debater a “PEC 32/2020 – Reforma Administrativa: aspectos constitucionais e impacto na estrutura do Estado, relações federativas e efetividade de políticas pública para a garantia dos direitos fundamentais”"".";"0";""
"2274321-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274321-5";"2021-04-28";"2021-04-28T09:10:28";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 28/2021, pelo Deputado Alencar Santana Braga (PT/SP), que ""Requer ao plenário desta Comissão de Constituição e Justiça e de Cidadania, a realização de Audiência Pública para debater a “PEC 32/2020 – Reforma Administrativa: os novos vínculos de contratação no serviço público propostos na PEC 32/2020 e a precarização do serviço público”"".";"0";""
"2274332-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274332-5";"2021-04-28";"2021-04-28T09:10:29";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 30/2021, pelo Deputado Subtenente Gonzaga (PDT/MG), que ""Requer a realização de audiência pública para debater a PEC nº 32/2020, que altera disposições sobre servidores, empregados públicos e organização administrativa"".";"0";""
"2274334-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274334-5";"2021-04-28";"2021-04-28T09:10:29";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 31/2021, pelo Deputado Ricardo Silva (PSB/SP), que ""Requeiro a Vossa Excelência, com fundamento nos artigos 255 e 256 do Regimento Interno da Câmara dos Deputados, para que seja realizada audiência pública com a finalidade debater a Proposta de Emenda à Constituição (PEC) nº 32, sendo  convidados representantes da FENASSOJAF – Federação Nacional das Associações de Oficiais de Justiça Avaliadores Federais"".";"0";""
"2274335-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274335-5";"2021-04-28";"2021-04-28T09:10:29";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 32/2021, pelo Deputado Capitão Wagner (PROS/CE), que ""Requer a inclusão do Sr. Ronaldo Monteiro da Silva, Presidente da Associação de Guardas Municipais do Brasil – AGM Brasil, para participar, como convidado, da Audiência Pública a ser realizada nesta Comissão de Constituição e Justiça e de Cidadania, para debater a PEC 32/2020, do Poder Executivo, que altera disposições sobre servidores, empregados públicos e organização administrativa – Reforma Administrativa"".";"0";""
"2274337-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274337-5";"2021-04-28";"2021-04-28T09:10:29";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 33/2021, pelo Deputado Tadeu Alencar (PSB/PE), que ""Requer a realização de audiências públicas para a oitiva dos representantes dos servidores públicos abaixo listados, a ser realizada no âmbito da discussão da PEC 32/2020 na CCJC"".";"0";""
"2274369-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274369-5";"2021-04-28";"2021-04-28T09:10:30";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 34/2021, pelo Deputado Subtenente Gonzaga (PDT/MG), que ""Requer a realização de Audiência Pública nesta Comissão para debater a respeito da PEC 32, de 2020"".";"0";""
"2274453-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274453-5";"2021-04-28";"2021-04-28T09:10:30";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 35/2021, pelos Deputados Fernanda Melchionna (PSOL/RS) e Ivan Valente PSOL, que ""Requer a realização de audiência pública no âmbito da Comissão de Constituição e Justiça e de Cidadania para debater a PEC 32 de 2020"".";"0";""
"2274454-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274454-5";"2021-04-28";"2021-04-28T09:10:30";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 36/2021, pelo Deputado Geninho Zuliani (DEM/SP), que ""Requer a inclusão de convidados para participar de audiência pública na PEC 32/2020 (Reforma Administrativa) que altera as disposições sobre servidores, empregados públicos e a organização administrativa"".";"0";""
"2274541-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274541-3";"2021-04-28";"2021-04-28T09:10:31";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 38/2021, pelo Deputado Gilson Marques (NOVO/SC), que ""Requer inclusão de convidados que especifica para audiência pública sobre a PEC 32 de 2020, reforma administrativa.

"".";"0";""
"2274544-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274544-3";"2021-04-28";"2021-04-28T09:10:31";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 39/2021, pelo Deputado Gilson Marques (NOVO/SC), que ""Requer inclusão de convidados que especifica para audiência pública sobre a PEC 32 de 2020, reforma administrativa.

"".";"0";""
"2274545-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274545-3";"2021-04-28";"2021-04-28T09:10:31";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 40/2021, pelo Deputado Ricardo Silva (PSB/SP), que ""Requeiro a Vossa Excelência, com fundamento nos artigos 255 e 256, da Resolução nº 17, de 1989, que estabelece o Regimento Interno da Câmara dos Deputados, para que seja realizada audiência pública com a finalidade debater a Proposta de Emenda à Constituição (PEC) nº 32, em tramitação na presente Comissão de Constituição e Justiça e de Cidadania"".";"0";""
"2274546-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274546-3";"2021-04-28";"2021-04-28T09:10:32";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 41/2021, pelo Deputado Tadeu Alencar (PSB/PE), que ""Requer a realização de audiências públicas para a oitiva dos representantes dos servidores públicos abaixo listados, a ser realizada no âmbito da discussão da PEC 32/2020 na CCJC
"".";"0";""
"2274547-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274547-3";"2021-04-28";"2021-04-28T09:10:32";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 42/2021, pela Deputada Erika Kokay (PT/DF), que ""Requer a realização de audiência pública neste Colegiado para discutir a PEC 32/2020"".";"0";""
"2274548-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274548-3";"2021-04-28";"2021-04-28T09:10:32";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 43/2021, pelo Deputado Silvio Costa Filho (REPUBLIC/PE), que ""Requer audiência Pública para debater a PEC 32/2020 em tramitação nesta Comissão de Constituição e Justiça e de Cidadania (CCJC)"".";"0";""
"2274549-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274549-3";"2021-04-28";"2021-04-28T09:10:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 44/2021, pelo Deputado Lincoln Portela (PL/MG), que ""Requer a realização de audiência pública no âmbito da Comissão de Constituição e Justiça e de Cidadania, para debater a PEC nº 32, de 2020 (Reforma Administrativa)"".";"0";""
"2274550-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274550-3";"2021-04-28";"2021-04-28T09:10:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 45/2021, pelo Deputado Túlio Gadêlha (PDT/PE), que ""Requer seja convidado para participar de audiência pública nesta Comissão o presidente do Sindicato Nacional dos Auditores-Fiscais do Trabalho – Sinait. "".";"0";""
"2274610-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274610-3";"2021-04-28";"2021-04-28T09:10:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 46/2021, pelo Deputado Ricardo Silva (PSB/SP), que ""Requeiro, assim, que sejam convidados representantes da Federação das Entidades Sindicais dos Oficiais de Justiça do Brasil - Fesojus-Br, por se tratar de assunto de grande importância para a categoria"".";"0";""
"2274611-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274611-3";"2021-04-28";"2021-04-28T09:10:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 47/2021, pelo Deputado João Campos (REPUBLIC/GO), que ""Altera disposições sobre servidores, empregados públicos e organização administrativa"".";"0";""
"2274612-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274612-3";"2021-04-28";"2021-04-28T09:10:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 48/2021, pelo Deputado Coronel Tadeu (PSL/SP), que ""Requer a inclusão do Sr. Carlos Alexandre Braga, Presidente do Conselho Nacional de Guardas Municipais Inspetor Superintendente da GCM/SP, para participar, como convidado, da Audiência Pública a ser realizada nesta Comissão de Constituição e Justiça e de Cidadania, para debater a PEC 32/2020, do Poder Executivo, que altera disposições sobre servidores, empregados públicos e organização administrativa – Reforma Administrativa"".";"0";""
"2274681-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274681-3";"2021-04-28";"2021-04-28T09:10:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 49/2021, pelo Deputado Orlando Silva (PCdoB/SP), que ""Requer a realização de audiência pública neste Colegiado para discutir a PEC 32/2020. "".";"0";""
"2275435-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2275435-3";"2021-04-28";"2021-04-28T09:10:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 50/2021, pelo Deputado João Campos (REPUBLIC/GO), que ""Altera disposições sobre servidores, empregados públicos e organização administrativa"".";"0";""
"2275439-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2275439-3";"2021-04-28";"2021-04-28T09:10:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 51/2021, pela Deputada Maria do Rosário (PT/RS) e outros, que ""Requer a realização de audiência pública destinada a debater a admissibilidade da PEC 32/2020, com apresentação dos resultados das pesquisas e indicadores sobre os possíveis impactos da Reforma Administrativa"".";"0";""
"2275746-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2275746-3";"2021-04-28";"2021-04-28T09:10:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 52/2021, pelo Deputado Ricardo Silva (PSB/SP), que ""Requer seja realizada audiência pública com a finalidade debater a Proposta de Emenda à Constituição (PEC) nº 32, em tramitação na presente Comissão de Constituição e Justiça e de Cidadania, sendo convidados representantes da AFOJEBRA – Associação Federação dos Oficiais de Justiça Estaduais do Brasil
"".";"0";""
"2276721-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276721-3";"2021-04-28";"2021-04-28T09:10:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 59/2021, pelo Deputado Léo Moraes (PODE/RO), que ""Requeiro, nos termos do Art. 24 do Regimento Interno da Câmara dos Deputados, ouvido o Plenário desta Comissão, que sejam tomadas as providências para a realização de Audiência Pública para debater a Proposta de Emenda à Constituição nº 32/2020, que altera disposições sobre servidores, empregados públicos e organização administrativa"".";"0";""
"2277580-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2277580-3";"2021-04-28";"2021-04-28T09:10:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 61/2021, pelo Deputado Lincoln Portela (PL/MG), que ""Requer a realização de audiência pública no âmbito da Comissão de Constituição e Justiça e de Cidadania, para debater a PEC nº 32, de 2020 (Reforma Administrativa)"".";"0";""
"2277581-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2277581-3";"2021-04-28";"2021-04-28T09:10:35";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 62/2021, pelo Deputado Enrico Misasi (PV/SP), que ""Requer a realização de audiência pública para debater a PEC 32/20, que altera disposições sobre servidores, empregados públicos e organização administrativa. "".";"0";""
"2277971-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2277971-3";"2021-04-28";"2021-04-28T09:10:35";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 65/2021, pela Deputada Fernanda Melchionna (PSOL/RS), que ""Requer a realização de audiência pública neste Colegiado para discutir a PEC 32/2020. "".";"0";""
"2278408-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278408-3";"2021-04-28";"2021-04-28T09:10:35";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"61180";"https://dadosabertos.camara.leg.br/api/v2/eventos/61180";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 67/2021, pela Deputada Gleisi Hoffmann (PT/PR), que ""Requer o Aditamento ao Requerimento nº 4/2021 – CCJC para inclusão de convidado a participar de Audiência Pública a ser realizada nesta Comissão para debater a PEC 32/2020, do Poder Executivo (Reforma Administrativa)"".";"0";""
